station,date,prcp,tobs
USC00519281,9/6/16,0.29,71
USC00519281,10/6/16,0.62,75
USC00519281,11/6/16,0.13,72
USC00519281,12/6/16,0.28,75
USC00519281,13/6/16,0.02,76
USC00519281,14/6/16,0.2,75
USC00519281,15/6/16,0.68,76
USC00519281,16/6/16,0.05,75
USC00519281,17/6/16,0.29,71
USC00519281,18/6/16,0.4,75
USC00519281,19/6/16,0.05,75
USC00519281,20/6/16,0.4,72
USC00519281,21/6/16,0.04,72
USC00519281,22/6/16,0.13,75
USC00519281,23/6/16,0.39,73
USC00519281,24/6/16,0.12,76
USC00519281,25/6/16,0.75,74
USC00519281,26/6/16,0.03,77
USC00519281,27/6/16,0.37,72
USC00519281,28/6/16,0.23,71
USC00519281,29/6/16,0.1,76
USC00519281,30/6/16,0.01,77
USC00519281,1/7/16,0,76
USC00519281,2/7/16,0,79
USC00519281,3/7/16,0.03,76
USC00519281,4/7/16,0.27,79
USC00519281,5/7/16,0.22,75
USC00519281,6/7/16,0.8,74
USC00519281,7/7/16,0.14,73
USC00519281,8/7/16,0.02,78
USC00519281,9/7/16,0.04,80
USC00519281,10/7/16,0.63,72
USC00519281,11/7/16,0.14,79
USC00519281,12/7/16,0,80
USC00519281,13/7/16,0.07,76
USC00519281,14/7/16,0.8,80
USC00519281,15/7/16,0.14,80
USC00519281,16/7/16,0.92,73
USC00519281,17/7/16,0.15,77
USC00519281,18/7/16,0.23,78
USC00519281,19/7/16,0.73,79
USC00519281,20/7/16,0.02,80
USC00519281,21/7/16,0.01,79
USC00519281,22/7/16,0.13,78
USC00519281,23/7/16,0.07,75
USC00519281,24/7/16,0.45,76
USC00519281,25/7/16,9.64,78
USC00519281,26/7/16,0.9,78
USC00519281,27/7/16,0.06,80
USC00519281,28/7/16,0,81
USC00519281,29/7/16,0,80
USC00519281,30/7/16,0.01,77
USC00519281,31/7/16,0.12,75
USC00519281,1/8/16,3.53,76
USC00519281,2/8/16,0.83,76
USC00519281,3/8/16,0.01,77
USC00519281,4/8/16,0.77,77
USC00519281,5/8/16,0.27,81
USC00519281,6/8/16,0.14,78
USC00519281,7/8/16,0.47,78
USC00519281,8/8/16,0.28,81
USC00519281,9/8/16,0.02,81
USC00519281,10/8/16,0,82
USC00519281,11/8/16,0.01,80
USC00519281,12/8/16,0.02,76
USC00519281,13/8/16,0.08,80
USC00519281,14/8/16,0.1,76
USC00519281,15/8/16,0.23,75
USC00519281,16/8/16,0.12,74
USC00519281,17/8/16,0.31,82
USC00519281,18/8/16,0,80
USC00519281,19/8/16,0.31,79
USC00519281,20/8/16,0.13,81
USC00519281,21/8/16,0.08,79
USC00519281,22/8/16,2.32,78
USC00519281,23/8/16,1.79,77
USC00519281,24/8/16,2.15,77
USC00519281,25/8/16,0.06,80
USC00519281,26/8/16,0.01,80
USC00519281,27/8/16,0.12,75
USC00519281,28/8/16,0.6,73
USC00519281,29/8/16,0.35,78
USC00519281,30/8/16,0,77
USC00519281,31/8/16,0.24,78
USC00519281,1/9/16,0.02,80
USC00519281,2/9/16,0.01,80
USC00519281,3/9/16,0.12,78
USC00519281,4/9/16,0.14,78
USC00519281,5/9/16,0.03,78
USC00519281,6/9/16,0.11,73
USC00519281,7/9/16,0.16,74
USC00519281,8/9/16,0.07,80
USC00519281,9/9/16,0.16,79
USC00519281,10/9/16,0.09,77
USC00519281,11/9/16,0.3,80
USC00519281,12/9/16,0.31,76
USC00519281,13/9/16,0.34,79
USC00519281,14/9/16,2.33,75
USC00519281,15/9/16,0.83,79
USC00519281,16/9/16,0.06,78
USC00519281,17/9/16,0.36,79
USC00519281,18/9/16,0.07,78
USC00519281,19/9/16,0.01,78
USC00519281,20/9/16,0.22,76
USC00519281,21/9/16,0.07,74
USC00519281,22/9/16,0.34,77
USC00519281,23/9/16,0.94,78
USC00519281,24/9/16,0.01,79
USC00519281,25/9/16,0.03,79
USC00519281,26/9/16,0.17,77
USC00519281,27/9/16,0.17,80
USC00519281,28/9/16,0,78
USC00519281,29/9/16,0.59,78
USC00519281,30/9/16,0.25,78
USC00519281,1/10/16,0.14,77
USC00519281,2/10/16,0.06,79
USC00519281,3/10/16,0.16,79
USC00519281,4/10/16,0.03,79
USC00519281,5/10/16,0.01,79
USC00519281,6/10/16,0,75
USC00519281,7/10/16,0,76
USC00519281,8/10/16,0,73
USC00519281,9/10/16,0,72
USC00519281,10/10/16,0,71
USC00519281,11/10/16,0.28,77
USC00519281,12/10/16,0.03,79
USC00519281,13/10/16,0,78
USC00519281,14/10/16,0,79
USC00519281,15/10/16,0.04,77
USC00519281,16/10/16,0,79
USC00519281,17/10/16,0.01,77
USC00519281,18/10/16,0.02,78
USC00519281,19/10/16,0.11,78
USC00519281,20/10/16,0,78
USC00519281,21/10/16,0,78
USC00519281,22/10/16,0.15,77
USC00519281,23/10/16,0.02,74
USC00519281,24/10/16,0.08,75
USC00519281,25/10/16,0.11,76
USC00519281,26/10/16,0.01,73
USC00519281,27/10/16,0.22,76
USC00519281,28/10/16,0.05,74
USC00519281,29/10/16,0.1,77
USC00519281,30/10/16,0.16,76
USC00519281,31/10/16,0.07,76
USC00519281,1/11/16,0.1,74
USC00519281,2/11/16,0,75
USC00519281,3/11/16,0,75
USC00519281,4/11/16,0,75
USC00519281,5/11/16,0.03,75
USC00519281,6/11/16,0.01,71
USC00519281,7/11/16,0,63
USC00519281,8/11/16,0.21,70
USC00519281,9/11/16,0.11,68
USC00519281,10/11/16,0,67
USC00519281,11/11/16,0,77
USC00519281,12/11/16,0,74
USC00519281,13/11/16,0,77
USC00519281,14/11/16,0,76
USC00519281,15/11/16,0,76
USC00519281,16/11/16,0.24,75
USC00519281,17/11/16,0.01,76
USC00519281,18/11/16,0,75
USC00519281,19/11/16,0.11,73
USC00519281,20/11/16,0.39,75
USC00519281,21/11/16,0.11,73
USC00519281,22/11/16,2.05,75
USC00519281,23/11/16,0.25,74
USC00519281,24/11/16,0.3,75
USC00519281,25/11/16,0.08,74
USC00519281,26/11/16,0.06,75
USC00519281,27/11/16,0.17,73
USC00519281,28/11/16,0,75
USC00519281,29/11/16,0.09,73
USC00519281,30/11/16,0.05,73
USC00519281,1/12/16,0.37,74
USC00519281,2/12/16,0.35,70
USC00519281,3/12/16,0.77,72
USC00519281,4/12/16,0.04,70
USC00519281,5/12/16,0.22,67
USC00519281,6/12/16,0,67
USC00519281,7/12/16,0.12,69
USC00519281,8/12/16,0.07,70
USC00519281,9/12/16,0.31,68
USC00519281,10/12/16,0.02,69
USC00519281,11/12/16,0,69
USC00519281,12/12/16,0,66
USC00519281,13/12/16,0.04,65
USC00519281,14/12/16,0.92,68
USC00519281,15/12/16,0.14,62
USC00519281,16/12/16,0.03,75
USC00519281,17/12/16,0.07,70
USC00519281,18/12/16,0.16,69
USC00519281,19/12/16,0.03,76
USC00519281,20/12/16,0,76
USC00519281,21/12/16,0.11,74
USC00519281,22/12/16,0.86,73
USC00519281,23/12/16,0.24,71
USC00519281,24/12/16,0.2,74
USC00519281,25/12/16,0.02,74
USC00519281,26/12/16,0.22,72
USC00519281,27/12/16,0.05,71
USC00519281,28/12/16,0.09,72
USC00519281,29/12/16,0.52,74
USC00519281,30/12/16,0.29,69
USC00519281,31/12/16,0.25,67
USC00519281,1/1/17,0.03,72
USC00519281,2/1/17,0.01,70
USC00519281,3/1/17,0,64
USC00519281,4/1/17,0,63
USC00519281,5/1/17,0.06,63
USC00519281,6/1/17,0.1,62
USC00519281,7/1/17,0,70
USC00519281,8/1/17,0,70
USC00519281,9/1/17,0,62
USC00519281,10/1/17,0,62
USC00519281,11/1/17,0,63
USC00519281,12/1/17,0,65
USC00519281,13/1/17,0,69
USC00519281,14/1/17,0.01,77
USC00519281,15/1/17,0,70
USC00519281,16/1/17,0,74
USC00519281,17/1/17,0,69
USC00519281,18/1/17,0,72
USC00519281,19/1/17,0.02,71
USC00519281,20/1/17,0,69
USC00519281,21/1/17,0.03,71
USC00519281,22/1/17,0.09,71
USC00519281,23/1/17,0.01,72
USC00519281,24/1/17,0.13,72
USC00519281,25/1/17,0.79,69
USC00519281,26/1/17,0,70
USC00519281,27/1/17,0.03,66
USC00519281,28/1/17,0,65
USC00519281,29/1/17,0.26,69
USC00519281,30/1/17,0,68
USC00519281,31/1/17,0,68
USC00519281,1/2/17,0,68
USC00519281,2/2/17,0,59
USC00519281,3/2/17,0,60
USC00519281,4/2/17,0,70
USC00519281,5/2/17,0,73
USC00519281,6/2/17,0.18,75
USC00519281,7/2/17,1.32,64
USC00519281,8/2/17,0,59
USC00519281,9/2/17,0,59
USC00519281,10/2/17,0,62
USC00519281,11/2/17,1.73,68
USC00519281,12/2/17,2.98,70
USC00519281,13/2/17,0.01,73
USC00519281,14/2/17,0,79
USC00519281,15/2/17,0.01,75
USC00519281,16/2/17,0.73,65
USC00519281,17/2/17,0.13,70
USC00519281,18/2/17,0,74
USC00519281,19/2/17,0.09,70
USC00519281,20/2/17,0,70
USC00519281,21/2/17,0,71
USC00519281,22/2/17,0.06,71
USC00519281,23/2/17,0,71
USC00519281,24/2/17,0,69
USC00519281,25/2/17,0,61
USC00519281,26/2/17,0,67
USC00519281,27/2/17,0,65
USC00519281,28/2/17,0.04,72
USC00519281,1/3/17,2.12,71
USC00519281,2/3/17,1.88,73
USC00519281,3/3/17,0.27,72
USC00519281,4/3/17,0,77
USC00519281,5/3/17,0.41,73
USC00519281,6/3/17,0.03,67
USC00519281,7/3/17,0,62
USC00519281,8/3/17,0,64
USC00519281,9/3/17,0.65,67
USC00519281,10/3/17,0.03,66
USC00519281,11/3/17,0.01,81
USC00519281,12/3/17,0,69
USC00519281,13/3/17,0,66
USC00519281,14/3/17,0,67
USC00519281,15/3/17,0.06,69
USC00519281,16/3/17,0,66
USC00519281,17/3/17,0.12,68
USC00519281,18/3/17,0,65
USC00519281,19/3/17,0,74
USC00519281,20/3/17,0.02,69
USC00519281,21/3/17,0.09,72
USC00519281,22/3/17,0,73
USC00519281,23/3/17,0,72
USC00519281,24/3/17,0.12,71
USC00519281,25/3/17,0.93,76
USC00519281,26/3/17,0,77
USC00519281,27/3/17,0.01,76
USC00519281,28/3/17,0,74
USC00519281,29/3/17,0.01,68
USC00519281,30/3/17,0.04,73
USC00519281,31/3/17,0.01,71
USC00519281,1/4/17,0.21,74
USC00519281,2/4/17,0,75
USC00519281,3/4/17,0.26,70
USC00519281,4/4/17,0.09,67
USC00519281,5/4/17,0.1,71
USC00519281,6/4/17,0.06,67
USC00519281,7/4/17,0,74
USC00519281,8/4/17,0,77
USC00519281,9/4/17,0,78
USC00519281,10/4/17,0.01,67
USC00519281,11/4/17,0.03,70
USC00519281,12/4/17,0.11,69
USC00519281,13/4/17,0.59,69
USC00519281,14/4/17,2.3,74
USC00519281,15/4/17,0.38,78
USC00519281,16/4/17,0.47,71
USC00519281,17/4/17,1.04,67
USC00519281,18/4/17,2.03,68
USC00519281,19/4/17,0.02,67
USC00519281,20/4/17,0.05,76
USC00519281,21/4/17,1.74,69
USC00519281,22/4/17,1.58,72
USC00519281,23/4/17,0.06,76
USC00519281,24/4/17,0.01,68
USC00519281,25/4/17,0,72
USC00519281,26/4/17,0.02,74
USC00519281,27/4/17,0.19,70
USC00519281,28/4/17,0.76,67
USC00519281,29/4/17,0.37,72
USC00519281,30/4/17,1.04,60
USC00519281,1/5/17,0.13,65
USC00519281,2/5/17,0.01,75
USC00519281,3/5/17,0.01,70
USC00519281,4/5/17,0,75
USC00519281,5/5/17,0,70
USC00519281,6/5/17,0,79
USC00519281,7/5/17,0.02,75
USC00519281,8/5/17,0.73,70
USC00519281,9/5/17,1.58,67
USC00519281,10/5/17,0.2,74
USC00519281,11/5/17,0.12,70
USC00519281,12/5/17,0.02,75
USC00519281,13/5/17,0.12,76
USC00519281,14/5/17,0.17,77
USC00519281,15/5/17,0.09,74
USC00519281,16/5/17,0.03,74
USC00519281,17/5/17,0.07,74
USC00519281,18/5/17,0.13,69
USC00519281,19/5/17,0.01,68
USC00519281,20/5/17,0.02,76
USC00519281,21/5/17,0.01,74
USC00519281,22/5/17,0.06,71
USC00519281,23/5/17,0.06,71
USC00519281,24/5/17,0.3,74
USC00519281,25/5/17,0.2,74
USC00519281,26/5/17,0,74
USC00519281,27/5/17,0,74
USC00519281,28/5/17,0.08,80
USC00519281,29/5/17,0.4,74
USC00519281,30/5/17,1.12,72
USC00519281,31/5/17,0.25,75
USC00519281,1/6/17,0,80
USC00519281,2/6/17,0.09,76
USC00519281,3/6/17,0.08,76
USC00519281,4/6/17,0.13,77
USC00519281,5/6/17,0.05,75
USC00519281,6/6/17,0,75
USC00519281,7/6/17,0,75
USC00519281,8/6/17,0,75
USC00519281,9/6/17,0.02,72
USC00519281,10/6/17,0.62,74
USC00519281,11/6/17,0.74,74
USC00519281,12/6/17,0.24,74
USC00519281,13/6/17,0.24,76
USC00519281,14/6/17,0.22,74
USC00519281,15/6/17,0.55,75
USC00519281,16/6/17,0.06,73
USC00519281,17/6/17,0.07,79
USC00519281,18/6/17,0.24,75
USC00519281,19/6/17,0.08,72
USC00519281,20/6/17,0,72
USC00519281,21/6/17,0.19,74
USC00519281,22/6/17,0.06,72
USC00519281,23/6/17,0.12,72
USC00519281,24/6/17,0.36,77
USC00519281,25/6/17,0.02,71
USC00519281,26/6/17,0.06,73
USC00519281,27/6/17,0.01,76
USC00519281,28/6/17,0,77
USC00519281,29/6/17,0,76
USC00519281,30/6/17,0.01,76
USC00519281,1/7/17,0.08,79
USC00519281,2/7/17,0.15,81
USC00519281,3/7/17,0.15,76
USC00519281,4/7/17,0.08,78
USC00519281,5/7/17,0,77
USC00519281,6/7/17,0,74
USC00519281,7/7/17,0.18,75
USC00519281,8/7/17,0,78
USC00519281,9/7/17,0.11,78
USC00519281,10/7/17,0.02,69
USC00519281,11/7/17,0.02,72
USC00519281,12/7/17,0.28,74
USC00519281,13/7/17,0.32,74
USC00519281,14/7/17,0.2,76
USC00519281,15/7/17,0.05,80
USC00519281,16/7/17,0.1,80
USC00519281,17/7/17,0.21,76
USC00519281,18/7/17,0.05,76
USC00519281,19/7/17,0.05,76
USC00519281,20/7/17,0.06,77
USC00519281,21/7/17,0.03,77
USC00519281,22/7/17,0.2,77
USC00519281,23/7/17,0.2,82
USC00519281,24/7/17,0.61,75
USC00519281,25/7/17,0.11,77
USC00519281,26/7/17,0.12,75
USC00519281,27/7/17,0.01,76
USC00519281,28/7/17,0.09,81
USC00519281,29/7/17,0.23,82
USC00519281,30/7/17,0,81
USC00519281,31/7/17,0,76
USC00519281,4/8/17,0,77
USC00519281,5/8/17,0.06,82
USC00519281,6/8/17,0,83
USC00519281,13/8/17,0,77
USC00519281,14/8/17,0,77
USC00519281,15/8/17,0.32,77
USC00519281,16/8/17,0.12,76
USC00519281,17/8/17,0.01,76
USC00519281,18/8/17,0.06,79
USC00511918,1/1/10,0.05,66
USC00511918,2/1/10,0,70
USC00511918,3/1/10,0,75
USC00511918,4/1/10,0,75
USC00511918,5/1/10,0,75
USC00511918,6/1/10,0.08,72
USC00511918,7/1/10,0.04,70
USC00511918,8/1/10,0,63
USC00511918,9/1/10,0,68
USC00511918,10/1/10,0,74
USC00511918,11/1/10,0.05,64
USC00511918,12/1/10,0,57
USC00511918,13/1/10,0,57
USC00511918,14/1/10,0,65
USC00511918,15/1/10,0,56
USC00511918,16/1/10,0,66
USC00511918,18/1/10,0,73
USC00511918,19/1/10,0,61
USC00511918,20/1/10,0,66
USC00511918,21/1/10,0,68
USC00511918,22/1/10,0,60
USC00511918,23/1/10,0,78
USC00511918,24/1/10,0,71
USC00511918,25/1/10,0,68
USC00511918,26/1/10,0.03,76
USC00511918,27/1/10,0.25,69
USC00511918,29/1/10,0,65
USC00511918,30/1/10,0.4,77
USC00511918,31/1/10,0.01,71
USC00511918,1/2/10,0,64
USC00511918,2/2/10,0,65
USC00511918,3/2/10,0.55,64
USC00511918,4/2/10,0,64
USC00511918,5/2/10,0,63
USC00511918,6/2/10,0,67
USC00511918,8/2/10,0,60
USC00511918,9/2/10,0,61
USC00511918,10/2/10,0,60
USC00511918,11/2/10,0,70
USC00511918,12/2/10,0,68
USC00511918,13/2/10,0.03,67
USC00511918,14/2/10,0,69
USC00511918,15/2/10,0,72
USC00511918,16/2/10,0,65
USC00511918,17/2/10,0,66
USC00511918,18/2/10,0,63
USC00511918,19/2/10,0,62
USC00511918,20/2/10,0,63
USC00511918,21/2/10,0,68
USC00511918,22/2/10,0,64
USC00511918,23/2/10,0,63
USC00511918,24/2/10,0,63
USC00511918,25/2/10,0,64
USC00511918,26/2/10,0,72
USC00511918,28/2/10,,68
USC00511918,1/3/10,0,68
USC00511918,2/3/10,0,69
USC00511918,3/3/10,0,70
USC00511918,4/3/10,0.04,67
USC00511918,5/3/10,0.03,69
USC00511918,6/3/10,0,74
USC00511918,7/3/10,0,68
USC00511918,8/3/10,0.08,64
USC00511918,9/3/10,0.06,68
USC00511918,10/3/10,0.01,71
USC00511918,11/3/10,0,70
USC00511918,12/3/10,0,71
USC00511918,14/3/10,0,76
USC00511918,15/3/10,0.01,66
USC00511918,16/3/10,0.06,65
USC00511918,17/3/10,0,63
USC00511918,18/3/10,0.01,65
USC00511918,19/3/10,0,67
USC00511918,20/3/10,0,73
USC00511918,21/3/10,0,60
USC00511918,22/3/10,0,65
USC00511918,23/3/10,0.01,65
USC00511918,24/3/10,0,71
USC00511918,25/3/10,0,71
USC00511918,26/3/10,0,66
USC00511918,27/3/10,0,73
USC00511918,28/3/10,0,73
USC00511918,29/3/10,0,73
USC00511918,30/3/10,0.01,73
USC00511918,31/3/10,0,73
USC00511918,1/4/10,0,73
USC00511918,2/4/10,0,71
USC00511918,3/4/10,0,78
USC00511918,4/4/10,0.12,71
USC00511918,5/4/10,0.01,73
USC00511918,6/4/10,0,70
USC00511918,7/4/10,0.01,71
USC00511918,8/4/10,0.87,68
USC00511918,9/4/10,0.01,68
USC00511918,10/4/10,0,74
USC00511918,11/4/10,0,77
USC00511918,12/4/10,0.01,66
USC00511918,13/4/10,0,68
USC00511918,14/4/10,0,72
USC00511918,15/4/10,0,61
USC00511918,16/4/10,0,65
USC00511918,17/4/10,0,70
USC00511918,18/4/10,0,71
USC00511918,19/4/10,0,70
USC00511918,20/4/10,0,71
USC00511918,21/4/10,0,71
USC00511918,22/4/10,0,75
USC00511918,23/4/10,0.01,66
USC00511918,24/4/10,0,77
USC00511918,25/4/10,0,77
USC00511918,26/4/10,0,67
USC00511918,27/4/10,0,69
USC00511918,28/4/10,0,72
USC00511918,29/4/10,0.08,73
USC00511918,30/4/10,0.04,69
USC00511918,1/5/10,0,75
USC00511918,2/5/10,0.15,71
USC00511918,3/5/10,0.98,71
USC00511918,4/5/10,0.01,65
USC00511918,5/5/10,0,78
USC00511918,6/5/10,0.01,74
USC00511918,7/5/10,0.01,71
USC00511918,8/5/10,0.02,79
USC00511918,9/5/10,0,78
USC00511918,10/5/10,0,70
USC00511918,11/5/10,0,70
USC00511918,12/5/10,0,77
USC00511918,13/5/10,0,73
USC00511918,14/5/10,0,71
USC00511918,15/5/10,0,68
USC00511918,16/5/10,0.02,71
USC00511918,17/5/10,0,71
USC00511918,18/5/10,0,79
USC00511918,19/5/10,0,71
USC00511918,20/5/10,0.03,71
USC00511918,21/5/10,0.01,74
USC00511918,22/5/10,0,80
USC00511918,23/5/10,0,74
USC00511918,24/5/10,0,74
USC00511918,25/5/10,0,73
USC00511918,26/5/10,0.01,73
USC00511918,27/5/10,0,67
USC00511918,28/5/10,0,67
USC00511918,30/5/10,,76
USC00511918,31/5/10,0,79
USC00511918,1/6/10,0,74
USC00511918,2/6/10,0,76
USC00511918,3/6/10,0,78
USC00511918,4/6/10,0,74
USC00511918,5/6/10,0,79
USC00511918,6/6/10,0,79
USC00511918,7/6/10,0.05,69
USC00511918,8/6/10,0,77
USC00511918,9/6/10,0,80
USC00511918,10/6/10,0,75
USC00511918,11/6/10,0,75
USC00511918,12/6/10,0,78
USC00511918,14/6/10,0,71
USC00511918,15/6/10,0,76
USC00511918,16/6/10,0,74
USC00511918,17/6/10,0,78
USC00511918,18/6/10,0.04,72
USC00511918,19/6/10,0.05,78
USC00511918,20/6/10,0,85
USC00511918,21/6/10,0,77
USC00511918,22/6/10,0,76
USC00511918,23/6/10,0,76
USC00511918,24/6/10,0,75
USC00511918,25/6/10,0.02,71
USC00511918,26/6/10,0,70
USC00511918,27/6/10,0.09,80
USC00511918,28/6/10,0,77
USC00511918,29/6/10,0.02,70
USC00511918,30/6/10,0.03,73
USC00511918,3/7/10,,78
USC00511918,4/7/10,0,78
USC00511918,5/7/10,0.01,78
USC00511918,6/7/10,0.1,71
USC00511918,7/7/10,0.02,70
USC00511918,8/7/10,0.03,74
USC00511918,9/7/10,0.15,72
USC00511918,10/7/10,0.01,76
USC00511918,12/7/10,,80
USC00511918,13/7/10,0,80
USC00511918,14/7/10,0.01,77
USC00511918,15/7/10,0.01,79
USC00511918,16/7/10,0,79
USC00511918,17/7/10,0.02,74
USC00511918,18/7/10,0,76
USC00511918,19/7/10,0.01,70
USC00511918,20/7/10,0.02,74
USC00511918,21/7/10,0,79
USC00511918,22/7/10,0,80
USC00511918,23/7/10,0,72
USC00511918,24/7/10,0,80
USC00511918,25/7/10,0,79
USC00511918,26/7/10,0,71
USC00511918,27/7/10,0,68
USC00511918,28/7/10,0,69
USC00511918,29/7/10,0,77
USC00511918,30/7/10,0,80
USC00511918,31/7/10,0,78
USC00511918,1/8/10,0,74
USC00511918,2/8/10,0,71
USC00511918,3/8/10,0,72
USC00511918,4/8/10,0,72
USC00511918,5/8/10,0.04,69
USC00511918,6/8/10,0.01,77
USC00511918,7/8/10,0,73
USC00511918,8/8/10,0.01,78
USC00511918,9/8/10,0,79
USC00511918,10/8/10,0,83
USC00511918,11/8/10,0.1,74
USC00511918,12/8/10,0,77
USC00511918,13/8/10,0,80
USC00511918,14/8/10,0,78
USC00511918,15/8/10,0,79
USC00511918,16/8/10,0,71
USC00511918,17/8/10,0.02,73
USC00511918,18/8/10,0,70
USC00511918,19/8/10,0,70
USC00511918,20/8/10,0,77
USC00511918,21/8/10,0,81
USC00511918,22/8/10,0,82
USC00511918,23/8/10,0,74
USC00511918,24/8/10,0,72
USC00511918,25/8/10,0.01,70
USC00511918,26/8/10,0,71
USC00511918,27/8/10,0,75
USC00511918,28/8/10,0,81
USC00511918,29/8/10,0,77
USC00511918,30/8/10,0,68
USC00511918,31/8/10,0,67
USC00511918,1/9/10,0,69
USC00511918,2/9/10,0,67
USC00511918,3/9/10,0,77
USC00511918,5/9/10,0,82
USC00511918,6/9/10,0,80
USC00511918,7/9/10,0.02,70
USC00511918,8/9/10,0,67
USC00511918,9/9/10,0,69
USC00511918,10/9/10,0,72
USC00511918,11/9/10,0,78
USC00511918,12/9/10,0,80
USC00511918,13/9/10,0,72
USC00511918,14/9/10,0,69
USC00511918,15/9/10,0,78
USC00511918,16/9/10,0,75
USC00511918,17/9/10,0,75
USC00511918,18/9/10,0,74
USC00511918,19/9/10,0,87
USC00511918,20/9/10,0.02,73
USC00511918,21/9/10,0,67
USC00511918,22/9/10,0.08,72
USC00511918,23/9/10,0.35,67
USC00511918,24/9/10,0,74
USC00511918,25/9/10,0,77
USC00511918,26/9/10,0,79
USC00511918,27/9/10,0,68
USC00511918,28/9/10,0,67
USC00511918,30/9/10,0,70
USC00511918,1/10/10,0.19,72
USC00511918,2/10/10,0,80
USC00511918,3/10/10,0,78
USC00511918,4/10/10,0.01,75
USC00511918,5/10/10,0,76
USC00511918,6/10/10,0,72
USC00511918,7/10/10,0,68
USC00511918,8/10/10,0,78
USC00511918,9/10/10,0,78
USC00511918,10/10/10,0,80
USC00511918,11/10/10,0,79
USC00511918,12/10/10,0,72
USC00511918,13/10/10,0,75
USC00511918,14/10/10,0,67
USC00511918,15/10/10,0,82
USC00511918,16/10/10,0,76
USC00511918,17/10/10,0,76
USC00511918,18/10/10,0,65
USC00511918,19/10/10,0,67
USC00511918,20/10/10,0,68
USC00511918,21/10/10,0,73
USC00511918,22/10/10,0,68
USC00511918,23/10/10,0,73
USC00511918,24/10/10,0,76
USC00511918,25/10/10,0,76
USC00511918,26/10/10,0.02,76
USC00511918,27/10/10,0.01,76
USC00511918,28/10/10,0.01,75
USC00511918,29/10/10,0,73
USC00511918,30/10/10,0.02,78
USC00511918,31/10/10,0.01,80
USC00511918,1/11/10,0.01,70
USC00511918,2/11/10,0.03,65
USC00511918,3/11/10,0,70
USC00511918,4/11/10,0.1,73
USC00511918,5/11/10,0,75
USC00511918,6/11/10,0,76
USC00511918,7/11/10,0,80
USC00511918,8/11/10,0,77
USC00511918,9/11/10,0,80
USC00511918,10/11/10,0,68
USC00511918,11/11/10,0.01,73
USC00511918,12/11/10,0,72
USC00511918,13/11/10,0,74
USC00511918,14/11/10,0,73
USC00511918,15/11/10,0.01,70
USC00511918,16/11/10,0.04,63
USC00511918,17/11/10,0.02,66
USC00511918,18/11/10,0,68
USC00511918,19/11/10,0.34,67
USC00511918,20/11/10,0,70
USC00511918,21/11/10,0,76
USC00511918,22/11/10,0.02,68
USC00511918,23/11/10,0,64
USC00511918,24/11/10,0,72
USC00511918,25/11/10,0.01,75
USC00511918,26/11/10,0,78
USC00511918,27/11/10,0,76
USC00511918,28/11/10,0.06,73
USC00511918,29/11/10,0.02,65
USC00511918,30/11/10,0,67
USC00511918,1/12/10,0.13,70
USC00511918,2/12/10,0,74
USC00511918,3/12/10,0.01,74
USC00511918,4/12/10,0,75
USC00511918,5/12/10,0,69
USC00511918,6/12/10,0,65
USC00511918,7/12/10,0,66
USC00511918,8/12/10,0,68
USC00511918,9/12/10,0.04,77
USC00511918,10/12/10,1.8,65
USC00511918,11/12/10,0.8,72
USC00511918,12/12/10,0.01,65
USC00511918,13/12/10,0,66
USC00511918,14/12/10,0.01,74
USC00511918,15/12/10,0,66
USC00511918,16/12/10,0,63
USC00511918,17/12/10,0,63
USC00511918,18/12/10,0,69
USC00511918,19/12/10,4,69
USC00511918,20/12/10,3.05,73
USC00511918,21/12/10,0.17,72
USC00511918,22/12/10,0.04,68
USC00511918,23/12/10,0,67
USC00511918,24/12/10,0.05,69
USC00511918,25/12/10,0.01,74
USC00511918,26/12/10,3,72
USC00511918,27/12/10,0.01,76
USC00511918,28/12/10,1.67,70
USC00511918,29/12/10,0,73
USC00511918,30/12/10,0.02,70
USC00511918,31/12/10,0,76
USC00511918,1/1/11,0,72
USC00511918,2/1/11,0,71
USC00511918,3/1/11,0,70
USC00511918,4/1/11,0,62
USC00511918,5/1/11,0,61
USC00511918,7/1/11,0,67
USC00511918,8/1/11,0,66
USC00511918,9/1/11,0,68
USC00511918,10/1/11,0,72
USC00511918,11/1/11,0.08,58
USC00511918,12/1/11,0.44,71
USC00511918,13/1/11,3.44,66
USC00511918,14/1/11,0.31,75
USC00511918,16/1/11,0.02,68
USC00511918,17/1/11,0.03,66
USC00511918,18/1/11,0,63
USC00511918,19/1/11,0.01,63
USC00511918,20/1/11,0,62
USC00511918,21/1/11,0,70
USC00511918,22/1/11,0,65
USC00511918,23/1/11,0,64
USC00511918,24/1/11,0,69
USC00511918,25/1/11,0,61
USC00511918,26/1/11,0,61
USC00511918,27/1/11,0,67
USC00511918,28/1/11,0,72
USC00511918,29/1/11,0,69
USC00511918,30/1/11,0,61
USC00511918,31/1/11,0.2,64
USC00511918,1/2/11,0.23,56
USC00511918,2/2/11,0.01,61
USC00511918,3/2/11,0,62
USC00511918,4/2/11,0,61
USC00511918,5/2/11,0,63
USC00511918,6/2/11,0.29,70
USC00511918,7/2/11,1.14,67
USC00511918,8/2/11,0.15,65
USC00511918,9/2/11,0,62
USC00511918,10/2/11,0.23,68
USC00511918,11/2/11,0.02,68
